scope,dataset,victim,condition,method,objective,budget,source_class,n_per_seed,max_modified_outside_mask,raw_asr_mean,raw_asr_sd,raw_asr_seed42,raw_asr_seed2024,raw_asr_seed2026,valid_asr_mean,valid_asr_sd,valid_asr_seed42,valid_asr_seed2024,valid_asr_seed2026,validity_gap_pp_mean,validity_gap_pp_sd,validity_gap_pp_seed42,validity_gap_pp_seed2024,validity_gap_pp_seed2026,validator_pass_rate_mean,validator_pass_rate_sd,validator_pass_rate_seed42,validator_pass_rate_seed2024,validator_pass_rate_seed2026,raw_targeted_benign_asr_mean,raw_targeted_benign_asr_sd,raw_targeted_benign_asr_seed42,raw_targeted_benign_asr_seed2024,raw_targeted_benign_asr_seed2026,valid_targeted_benign_asr_mean,valid_targeted_benign_asr_sd,valid_targeted_benign_asr_seed42,valid_targeted_benign_asr_seed2024,valid_targeted_benign_asr_seed2026,mean_model_evaluations_mean,mean_model_evaluations_sd,mean_model_evaluations_seed42,mean_model_evaluations_seed2024,mean_model_evaluations_seed2026,mean_l2_robust_scaled_mean,mean_l2_robust_scaled_sd,mean_l2_robust_scaled_seed42,mean_l2_robust_scaled_seed2024,mean_l2_robust_scaled_seed2026,mean_linf_robust_scaled_mean,mean_linf_robust_scaled_sd,mean_linf_robust_scaled_seed42,mean_linf_robust_scaled_seed2024,mean_linf_robust_scaled_seed2026,mean_l2_train_minmax_mean,mean_l2_train_minmax_sd,mean_l2_train_minmax_seed42,mean_l2_train_minmax_seed2024,mean_l2_train_minmax_seed2026,mean_features_modified_mean,mean_features_modified_sd,mean_features_modified_seed42,mean_features_modified_seed2024,mean_features_modified_seed2026,median_primitive_cost_valid_mean,median_primitive_cost_valid_sd,median_primitive_cost_valid_seed42,median_primitive_cost_valid_seed2024,median_primitive_cost_valid_seed2026,ms_per_flow_mean,ms_per_flow_sd,ms_per_flow_seed42,ms_per_flow_seed2024,ms_per_flow_seed2026
victim,cicids2017_distrinet,ft_transformer,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,ALL,3200,0,0.5220833333333333,0.043261032432008954,0.518125,0.5671875,0.4809375,0.0017708333333333332,0.00018042195912175795,0.0015625,0.001875,0.001875,52.03125,4.324710973001549,51.65624999999999,56.53125,47.90625,0.0025,0.0010825317547305483,0.00375,0.001875,0.001875,0.4402083333333333,0.03056169051416061,0.4459375,0.4675,0.4071875,0.00010416666666666667,0.00018042195912175806,0.0,0.0003125,0.0,24.89125,0.0,24.89125,24.89125,24.89125,238260.54118546052,42129.49156684153,272238.5498793359,251421.41666547683,191121.65701156884,236922.49653545945,41952.85499216834,270666.6201461022,250150.97680675436,189949.89265352173,42.8502518316983,12.686215275145416,53.6134693054181,46.0741599426165,28.86312624706032,20.499166666666667,0.054094402918261855,20.4371875,20.5234375,20.536875,,,,,,15.817431375010832,0.19663753595890665,15.712354531278834,15.695655531162629,16.044284062591032
victim,cicids2018_distrinet,mlp-s42,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,ALL,3200,0,0.9157291666666666,0.00839301544936819,0.9253125,0.9096875,0.9121875,0.0013541666666666667,0.0001804219591217581,0.00125,0.00125,0.0015625,91.4375,0.8460616481675552,92.40625,90.84375,91.0625,0.0013541666666666667,0.0001804219591217581,0.00125,0.00125,0.0015625,0.8424999999999999,0.018309940094112794,0.8584375,0.8225,0.8465625,0.0013541666666666667,0.0001804219591217581,0.00125,0.00125,0.0015625,22.663750000000004,4.351167857633658e-15,22.66375,22.66375,22.66375,892581.2708534886,295998.1697228606,925243.8435665618,1170893.470318556,581606.4986753479,890525.8334844722,296006.7894671235,923170.6932564358,1168857.0210181407,579549.7861788402,1104.2962674711025,368.17254258159886,1145.5938577268762,1450.0787795350261,717.2161651514054,18.696354166666666,0.05729696945156385,18.6734375,18.7615625,18.6540625,,,,,,13.402265291709531,0.08336347253618347,13.339813687634887,13.496928593813209,13.370053593680495
victim,cicids2018_distrinet,cnn-s42,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,ALL,3200,0,0.7601041666666667,0.016786030898736405,0.7671875,0.7409375,0.7721875,0.002916666666666667,0.0006505206248331664,0.0021875,0.003125,0.0034375,75.71875,1.6883678324050124,76.5,73.78125,76.875,0.0031249999999999997,0.0006249999999999999,0.0025,0.003125,0.00375,0.5244791666666667,0.03343068466369381,0.528125,0.489375,0.5559375,0.00125,0.0005412658773652742,0.000625,0.0015625,0.0015625,24.02125,0.0,24.02125,24.02125,24.02125,1270811.1124294212,422825.23173938924,1401800.7792097526,1612639.8076906842,797992.7503878262,1269363.24568185,423086.9665057223,1400320.386814624,1611487.731552436,796281.6186784899,1577.3408600396817,525.6482528570987,1739.4403895618036,2002.8470079163578,989.7351826408843,19.749270833333334,0.08094554335837953,19.7609375,19.82375,19.663125,,,,,,14.232324177064584,0.24858211326053903,14.519322156265844,14.084679468724062,14.092970906203846
victim,cicids2018_distrinet,ft_transformer-s42,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,ALL,3200,0,0.09739583333333333,0.007045702738785775,0.1046875,0.096875,0.090625,0.0,0.0,0.0,0.0,0.0,9.739583333333334,0.7045702738785772,10.46875,9.6875,9.0625,0.00020833333333333335,0.00018042195912175806,0.0003125,0.0,0.0003125,0.09479166666666666,0.007087161955489189,0.1028125,0.0921875,0.089375,0.0,0.0,0.0,0.0,0.0,24.93625,0.0,24.93625,24.93625,24.93625,2226137.914216095,770158.5504999928,2356783.037040721,2922617.8743406003,1399012.8312669648,2223621.489594234,770082.5084693647,2354251.875268157,2920033.83768282,1396578.7558317261,2760.850567761545,957.6954541535778,2924.559585240196,3626.139185008761,1731.852933035677,20.190729166666667,0.041881218443752616,20.2265625,20.2009375,20.1446875,,,,,,26.53909908333541,0.1945288061575992,26.574836343788775,26.713281468692003,26.329179437525454
victim,cicids2017_distrinet,mlp,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,ALL,3200,0,0.5080208333333333,0.020370909609866057,0.5140625,0.5246875,0.4853125,0.0,0.0,0.0,0.0,0.0,50.802083333333336,2.037090960986606,51.40625,52.46875,48.53125,0.0,0.0,0.0,0.0,0.0,0.38833333333333336,0.020526120300323032,0.4015625,0.39875,0.3646875,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,1240.6437626966344,631.6778199933622,1260.1194248564927,1862.3585364962344,599.4533267371762,1220.5025769168503,630.4664380024789,1241.0212510777299,1840.4592087355993,580.0272709372217,0.18920923906196996,0.017170402835810998,0.19930613146220555,0.16938370565098496,0.19893788007271934,20.653645833333332,0.06872040082525345,20.7328125,20.61875,20.609375,,,,,,10.608670458338262,0.19295226792824408,10.796877874963684,10.617833656360744,10.411299843690358
victim,cicids2017_distrinet,cnn,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,ALL,3200,0,0.6041666666666666,0.029753763767519092,0.635,0.601875,0.575625,0.0,0.0,0.0,0.0,0.0,60.416666666666664,2.9753763767519077,63.5,60.18750000000001,57.56250000000001,0.0,0.0,0.0,0.0,0.0,0.4266666666666666,0.047085292179016275,0.47,0.4334375,0.3765625,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,1212.107871901584,595.6085295524077,1173.06291621895,1826.2782615801386,636.9824379056633,1188.7061720012873,595.1934125272611,1151.5521482525278,1801.6062292014424,612.9601385498913,0.1883875443040721,0.01757742004597298,0.1986008301163514,0.1680910268046353,0.19847077599122953,20.989166666666666,0.08330709222259151,21.0853125,20.9384375,20.94375,,,,,,10.415852874963699,0.11998802283969298,10.50965768750757,10.457254593638936,10.280646343744593
victim,cicids2017_distrinet,ft_transformer,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,ALL,3200,0,0.21614583333333334,0.0030671733050698854,0.214375,0.2196875,0.214375,0.0,0.0,0.0,0.0,0.0,21.614583333333332,0.3067173305069887,21.4375,21.96875,21.4375,0.0,0.0,0.0,0.0,0.0,0.19822916666666668,0.006205571253586032,0.203125,0.2003125,0.19125,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,1215.4840059424323,625.0588449974546,1162.2313506300984,1865.4655098313722,618.7551573658264,1200.9511109248963,624.1454282456812,1146.7291326286056,1850.438592561481,605.6856075846028,0.18883383883561336,0.017568993669398937,0.19936725881199835,0.16855197529322102,0.1985822824016207,21.235208333333336,0.09699052251809608,21.339375,21.21875,21.1475,,,,,,13.141548322989062,0.2763437604959022,13.371864406217355,12.835126718928223,13.217653843821608
victim,cicids2018_distrinet,mlp-s42,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,ALL,3200,0,0.28250000000000003,0.005144399260360746,0.2765625,0.2853125,0.285625,0.0,0.0,0.0,0.0,0.0,28.25,0.5144399260360737,27.65625,28.531250000000004,28.5625,0.0,0.0,0.0,0.0,0.0,0.23270833333333332,0.008639555954059986,0.2228125,0.2365625,0.23875,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,672.7843124286884,31.631045929542726,650.8530306995742,709.0439689468642,658.4559376396268,622.2091557735858,37.3800724609435,600.2142049706381,665.3692868733586,601.0439754767609,0.19197869446692495,0.013806004077728286,0.20096353220360352,0.17608187878295278,0.19889067241421857,20.785833333333333,0.09729361837799681,20.8940625,20.705625,20.7578125,,,,,,10.284341489629393,0.13226246856676654,10.424913406241103,10.265756718799821,10.162354343847255
victim,cicids2018_distrinet,cnn-s42,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,ALL,3200,0,0.5054166666666667,0.032983680466002196,0.4784375,0.495625,0.5421875,0.0,0.0,0.0,0.0,0.0,50.541666666666664,3.2983680466002214,47.84375,49.5625,54.21875000000001,0.0,0.0,0.0,0.0,0.0,0.4610416666666666,0.03185405766277405,0.4359375,0.4503125,0.496875,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,690.3666923733587,39.538369473702936,664.145045363956,735.8441898147615,671.1108419413583,630.8194593801885,42.15786557597232,606.0316136349558,679.4964038662905,606.9303606393194,0.1957836964667171,0.012874271887093672,0.20418512390104002,0.18096182982615955,0.2022041356729517,20.871145833333333,0.10482143174028559,20.9909375,20.79625,20.82625,,,,,,10.410322781220506,0.18461490648331721,10.600653625078849,10.232011156113003,10.398303562469664
victim,cicids2018_distrinet,ft_transformer-s42,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,ALL,3200,0,0.016458333333333335,0.004219714395943562,0.0121875,0.0165625,0.020625,0.0,0.0,0.0,0.0,0.0,1.6458333333333333,0.42197143959435607,1.21875,1.65625,2.0625,0.0,0.0,0.0,0.0,0.0,0.016458333333333335,0.004219714395943562,0.0121875,0.0165625,0.020625,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,40.0,713.0076144542719,29.121800274852436,693.9519644622773,746.5300410053137,698.5408378952249,643.2541632154699,33.693054799882866,624.9033980227971,682.1391234658298,622.7199681577829,0.19970881449097463,0.013433954659026177,0.20844795302133912,0.18424006818012387,0.20643842227146095,21.08791666666667,0.10735106567744482,21.211875,21.0259375,21.0259375,,,,,,30.622853010475712,0.3718781562338256,30.953186093829572,30.695285718829837,30.22008721876773
victim,cicids2017_distrinet,mlp,prim_hybrid_p75_targeted,"Hybrid Search (targeted, p75)",targeted,p75,ALL,3200,0,0.0409375,0.0,0.0409375,0.0409375,0.0409375,0.0409375,0.0,0.0409375,0.0409375,0.0409375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0409375,0.0,0.0409375,0.0409375,0.0409375,0.0409375,0.0,0.0409375,0.0409375,0.0409375,188.500625,0.0,188.500625,188.500625,188.500625,3427.879588204078,0.7168907806143582,3427.2789620984177,3427.686577223206,3428.6732252906118,3427.81261546297,0.7168903396808092,3427.2119915636395,3427.619602005027,3428.606252820244,0.020908962811910417,1.7817493206704558e-05,0.020922916942772037,0.020888892819454163,0.020915078673505044,8.128958333333333,0.0031302040002750167,8.1259375,8.12875,8.1321875,0.6346929868062338,0.034521635044572334,0.6293227672576904,0.603171169757843,0.6715850234031677,3.090259427044657,0.017065926475152423,3.1084683437075,3.087679718664731,3.0746302187617403
victim,cicids2017_distrinet,cnn,prim_hybrid_p75_targeted,"Hybrid Search (targeted, p75)",targeted,p75,ALL,3200,0,0.1325,0.0,0.1325,0.1325,0.1325,0.1325,0.0,0.1325,0.1325,0.1325,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.1325,0.0,0.1325,0.1325,0.1325,0.1325,0.0,0.1325,0.1325,0.1325,188.500625,0.0,188.500625,188.500625,188.500625,3122.677303447308,7.034310232802144,3115.2130685138213,3123.6353592538503,3129.1834825742517,3122.6106423202014,7.034044217732305,3115.146745428095,3123.5685214727764,3129.1166600597326,0.01941813446602343,5.9469050599527656e-05,0.019351233800116833,0.019438176083335413,0.019464993514618043,8.19,0.004062499999999858,8.1859375,8.1940625,8.19,0.5958064099152883,0.014493131071470905,0.5796788930892944,0.5999999940395355,0.6077403426170349,3.3210847812733846,0.0746081812564261,3.38090312499844,3.344866437546443,3.2374847812752705
victim,cicids2017_distrinet,ft_transformer,prim_hybrid_p75_targeted,"Hybrid Search (targeted, p75)",targeted,p75,ALL,3200,0,0.00125,0.0,0.00125,0.00125,0.00125,0.00125,0.0,0.00125,0.00125,0.00125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.00125,0.0,0.00125,0.00125,0.00125,0.00125,0.0,0.00125,0.00125,0.00125,188.58,0.0,188.58,188.58,188.58,3275.315909953238,3.2263504116412536,3278.9944637812955,3273.9870429521834,3272.966223126236,3275.255310885321,3.225804823926798,3278.9333653745507,3273.92594347114,3272.9066238102705,0.01969462073045328,1.5777562828046476e-05,0.01971248402756008,0.019688788832075074,0.01968258933172469,8.105208333333332,0.0020807275370245187,8.1065625,8.10625,8.1028125,0.2853483234842618,0.012911467727650153,0.2726019248366356,0.2984187602996826,0.2850242853164673,13.578443958370675,0.10959515694415543,13.4927861874894,13.701946000073804,13.54059968754882
victim,cicids2018_distrinet,mlp-s42,prim_hybrid_p75_targeted,"Hybrid Search (targeted, p75)",targeted,p75,ALL,3200,0,0.0078125,0.0,0.0078125,0.0078125,0.0078125,0.0078125,0.0,0.0078125,0.0078125,0.0078125,0.0,0.0,0.0,0.0,0.0,0.9997916666666667,0.0003608439182435084,1.0,1.0,0.999375,0.0078125,0.0,0.0078125,0.0078125,0.0078125,0.0078125,0.0,0.0078125,0.0078125,0.0078125,190.788125,0.0,190.788125,190.788125,190.788125,353.83725978029634,0.5866543578256506,354.0650706441645,354.2758396362057,353.17086906051867,353.69832374472315,0.5870383879728611,353.9256965304858,354.1376656342784,353.03160906940536,0.008286583868101922,7.513425138232829e-06,0.008277992676142739,0.008291925945255822,0.008289832982907204,6.644270833333334,0.015329497368907496,6.6434375,6.629375,6.66,0.4753141800562541,0.025122033110322517,0.47616487741470337,0.5000000596046448,0.44977760314941406,3.1764471145288553,0.07261304693572129,3.2600035936775384,3.1407013437274145,3.128636406181613
victim,cicids2018_distrinet,cnn-s42,prim_hybrid_p75_targeted,"Hybrid Search (targeted, p75)",targeted,p75,ALL,3200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992708333333334,0.00018042195912178625,0.999375,0.999375,0.9990625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.70875,0.0,190.70875,190.70875,190.70875,299.4015157741183,5.4151891364411044,305.3338804827264,294.7237376420455,298.1469291975832,299.19485980261624,5.409926251643925,305.1268599152315,294.53303161640406,297.9246878762131,0.005885985118466663,0.00015147997205388356,0.006046316523604308,0.005745267270367012,0.0058663715614286705,6.492708333333333,0.016657549589700518,6.499375,6.47375,6.505,,,,,,3.022818895842647,0.031052000885523744,3.0525141562975477,3.025374437420396,2.9905680938099977
victim,cicids2018_distrinet,ft_transformer-s42,prim_hybrid_p75_targeted,"Hybrid Search (targeted, p75)",targeted,p75,ALL,3200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999375,0.0,0.999375,0.999375,0.999375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.788125,0.0,190.788125,190.788125,190.788125,247.08723256956873,0.8989377694593123,246.05189719560255,247.66931773027787,247.5404827828257,246.49279075221023,0.8951569266865622,245.46047374532674,247.05419438101683,246.96370413028708,0.005866365702169318,5.552980264728903e-05,0.0058502225813854255,0.005928178389462031,0.005820696135660497,7.9028125000000005,0.009206824914160305,7.9009375,7.9128125,7.8946875,,,,,,13.539609874981883,0.10074906922336592,13.456914406342548,13.510095281162648,13.65181993744045
victim,cicids2017_distrinet,mlp,prim_pgd_p75_targeted,"Prim-PGD (targeted, p75)",targeted,p75,ALL,3200,0,0.0409375,0.0,0.0409375,0.0409375,0.0409375,0.0409375,0.0,0.0409375,0.0409375,0.0409375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0409375,0.0,0.0409375,0.0409375,0.0409375,0.0409375,0.0,0.0409375,0.0409375,0.0409375,187.08624999999998,3.4809342861069267e-14,187.08625,187.08625,187.08625,3421.013292980428,0.6252418360217302,3420.7000328937256,3420.6066038939152,3421.733242153644,3420.9462677215524,0.6252638671170476,3420.6329511898093,3420.5396059480818,3421.666246026766,0.020914610385277744,1.260217354991348e-05,0.02092408612312929,0.02090030838689296,0.020919436645810988,8.131979166666667,0.003428017223312984,8.128125,8.133125,8.1346875,0.6166668732961019,0.028867520342094364,0.6000001430511475,0.600000262260437,0.6500002145767212,2.975689843757815,0.033106267239238575,2.937502437562216,2.996305531269172,2.9932615624420578
victim,cicids2017_distrinet,cnn,prim_pgd_p75_targeted,"Prim-PGD (targeted, p75)",targeted,p75,ALL,3200,0,0.1325,0.0,0.1325,0.1325,0.1325,0.1325,0.0,0.1325,0.1325,0.1325,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.1325,0.0,0.1325,0.1325,0.1325,0.1325,0.0,0.1325,0.1325,0.1325,187.08624999999998,3.4809342861069267e-14,187.08625,187.08625,187.08625,3119.8850261852895,12.326617886544259,3105.919868897411,3124.48510719765,3129.250102460808,3119.818392426527,12.326264681784057,3105.853653198241,3124.4182539672606,3129.1832701140806,0.01953617941896198,5.18725752026276e-05,0.01948217413219282,0.019585617209078594,0.01954074691561452,8.198333333333332,0.002217062151437442,8.2003125,8.19875,8.1959375,0.6458012561003367,0.009937111155839878,0.6344540119171143,0.6529500782489777,0.6499996781349182,3.2188537915499182,0.022865881566598172,3.237560343623045,3.1933636873873184,3.2256373436393915
victim,cicids2017_distrinet,ft_transformer,prim_pgd_p75_targeted,"Prim-PGD (targeted, p75)",targeted,p75,ALL,3200,0,0.00125,0.0,0.00125,0.00125,0.00125,0.00125,0.0,0.00125,0.00125,0.00125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.00125,0.0,0.00125,0.00125,0.00125,0.00125,0.0,0.00125,0.00125,0.00125,187.165,0.0,187.165,187.165,187.165,3273.088859396986,1.8355009465925027,3275.0229201399184,3272.8725756584986,3271.3710823925417,3273.0283109454954,1.834865384732626,3274.961823235546,3272.811807190174,3271.3113024107656,0.019689956497812293,6.1471803944495475e-06,0.019695072727675705,0.019683137400506714,0.01969165936525446,8.105312499999998,0.001900863290718071,8.1065625,8.10625,8.103125,0.26530789335568744,0.014670251044823696,0.27245138585567474,0.24843411147594452,0.2750381827354431,13.501597968740194,0.11075345836274067,13.446807406216976,13.629067343717907,13.428919156285701
victim,cicids2018_distrinet,mlp-s42,prim_pgd_p75_targeted,"Prim-PGD (targeted, p75)",targeted,p75,ALL,3200,0,0.0078125,0.0,0.0078125,0.0078125,0.0078125,0.0078125,0.0,0.0078125,0.0078125,0.0078125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0078125,0.0,0.0078125,0.0078125,0.0078125,0.0078125,0.0,0.0078125,0.0078125,0.0078125,189.92125,0.0,189.92125,189.92125,189.92125,350.2895907228531,4.360581595819799,353.12662695631553,345.2685608557846,352.4735843564592,350.1497305965358,4.359888650368973,352.98582753070906,345.1294543911466,352.3339098677516,0.008244551572784817,3.629431403980542e-05,0.008261028359992477,0.008202941576820522,0.008269684781541458,6.640833333333333,0.02955452676128223,6.6421875,6.610625,6.6696875,0.4528418680032094,0.00492220298947672,0.45852553844451904,0.44999995827674866,0.4500001072883606,3.0679967082930184,0.058951235650942874,3.1347764999372885,3.046034531216719,3.023179093725048
victim,cicids2018_distrinet,cnn-s42,prim_pgd_p75_targeted,"Prim-PGD (targeted, p75)",targeted,p75,ALL,3200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989583333333334,0.00018042195912172215,0.99875,0.9990625,0.9990625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.8425,0.0,189.8425,189.8425,189.8425,284.6748504797186,3.11184240390869,286.8450981138313,281.10958915604385,286.0698641692807,284.4762264174358,3.1000415265097208,286.62394530386837,280.9222994036218,285.8824345448172,0.005552159883010114,0.00012552057325063972,0.005680997783534256,0.00543024301234593,0.005545238853150155,6.461458333333334,0.009459686944256241,6.4528125,6.4715625,6.46,,,,,,2.9260608332939833,0.04381779199655536,2.938135093645542,2.8774718750355532,2.962575531200855
victim,cicids2018_distrinet,ft_transformer-s42,prim_pgd_p75_targeted,"Prim-PGD (targeted, p75)",targeted,p75,ALL,3200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999375,0.0,0.999375,0.999375,0.999375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.92125,0.0,189.92125,189.92125,189.92125,246.2127627167155,0.8419305832331467,245.6254232710519,247.1773433044608,245.83552157463382,245.7546852214667,0.8677987591355917,245.2014414417368,246.75485094310682,245.30776327955647,0.00544553686267677,0.00017243924054801663,0.005340662629128248,0.005351391790785477,0.005644556168116586,7.869583333333334,0.011045596784843218,7.876875,7.875,7.856875,,,,,,13.393268000072567,0.021572593074719162,13.369067062521935,13.400258406400098,13.410478531295666
victim,cicids2017_distrinet,mlp,prim_cw_p75_targeted,"Prim-C&W (targeted, p75)",targeted,p75,ALL,3200,0,0.0409375,0.0,0.0409375,0.0409375,0.0409375,0.0409375,0.0,0.0409375,0.0409375,0.0409375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0409375,0.0,0.0409375,0.0409375,0.0409375,0.0409375,0.0,0.0409375,0.0409375,0.0409375,187.08624999999998,3.4809342861069267e-14,187.08625,187.08625,187.08625,3147.1232859783054,0.0,3147.1232859783054,3147.1232859783054,3147.1232859783054,3147.0563029331593,0.0,3147.0563029331593,3147.0563029331593,3147.0563029331593,0.018861141991393594,0.0,0.018861141991393594,0.018861141991393594,0.018861141991393594,7.4175,0.0,7.4175,7.4175,7.4175,0.504438042640686,0.0,0.504438042640686,0.504438042640686,0.504438042640686,3.14492251049766,0.020992175259250834,3.123522875175695,3.1654819999675965,3.1457626563496888
victim,cicids2017_distrinet,cnn,prim_cw_p75_targeted,"Prim-C&W (targeted, p75)",targeted,p75,ALL,3200,0,0.04,0.0,0.04,0.04,0.04,0.04,0.0,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.04,0.0,0.04,0.04,0.04,0.04,0.0,0.04,0.04,0.04,187.08624999999998,3.4809342861069267e-14,187.08625,187.08625,187.08625,1572.066755931937,0.0,1572.066755931937,1572.066755931937,1572.066755931937,1572.0289728946943,2.7847474288855413e-13,1572.028972894694,1572.028972894694,1572.028972894694,0.009490112227504151,0.0,0.009490112227504151,0.009490112227504151,0.009490112227504151,3.60125,0.0,3.60125,3.60125,3.60125,0.5242741703987122,0.0,0.5242741703987122,0.5242741703987122,0.5242741703987122,3.333359583314935,0.028900574206029126,3.3001450312440284,3.3527665624569636,3.3471671562438132
victim,cicids2017_distrinet,ft_transformer,prim_cw_p75_targeted,"Prim-C&W (targeted, p75)",targeted,p75,ALL,3200,0,0.00125,0.0,0.00125,0.00125,0.00125,0.00125,0.0,0.00125,0.00125,0.00125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.00125,0.0,0.00125,0.00125,0.00125,0.00125,0.0,0.00125,0.00125,0.00125,187.165,0.0,187.165,187.165,187.165,3117.8626579935285,0.0,3117.8626579935285,3117.8626579935285,3117.8626579935285,3117.810126492932,0.0,3117.810126492932,3117.810126492932,3117.810126492932,0.01869986099440716,0.0,0.01869986099440716,0.01869986099440716,0.01869986099440716,7.748124999999999,1.0877919644084146e-15,7.748125,7.748125,7.748125,0.08462119661271572,0.0,0.08462119661271572,0.08462119661271572,0.08462119661271572,13.585804697941057,0.034316232406809755,13.567348281285376,13.625399406228098,13.564666406309698
victim,cicids2018_distrinet,mlp-s42,prim_cw_p75_targeted,"Prim-C&W (targeted, p75)",targeted,p75,ALL,3200,0,0.0075,0.0,0.0075,0.0075,0.0075,0.0075,0.0,0.0075,0.0075,0.0075,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0075,0.0,0.0075,0.0075,0.0075,0.0075,0.0,0.0075,0.0075,0.0075,189.92125,0.0,189.92125,189.92125,189.92125,332.6590518997921,0.0,332.6590518997921,332.6590518997921,332.6590518997921,332.5172066404046,0.0,332.5172066404046,332.5172066404046,332.5172066404046,0.007819988404940368,0.0,0.007819988404940368,0.007819988404940368,0.007819988404940368,6.02875,0.0,6.02875,6.02875,6.02875,0.31933771073818207,0.0,0.31933771073818207,0.31933771073818207,0.31933771073818207,3.168915552062875,0.05195068331929215,3.2203267500153743,3.169978218647884,3.1164416875253664
victim,cicids2018_distrinet,cnn-s42,prim_cw_p75_targeted,"Prim-C&W (targeted, p75)",targeted,p75,ALL,3200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9984375,0.0,0.9984375,0.9984375,0.9984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.8425,0.0,189.8425,189.8425,189.8425,170.507412835623,0.0,170.507412835623,170.507412835623,170.507412835623,170.39963739665893,0.0,170.39963739665893,170.39963739665893,170.39963739665893,0.002759792599208182,0.0,0.002759792599208182,0.002759792599208182,0.002759792599208182,4.9384375,0.0,4.9384375,4.9384375,4.9384375,,,,,,3.049171656190689,0.023856295434047835,3.0363018123898655,3.076699187513441,3.0345139686687617
victim,cicids2018_distrinet,ft_transformer-s42,prim_cw_p75_targeted,"Prim-C&W (targeted, p75)",targeted,p75,ALL,3200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9990625,0.0,0.9990625,0.9990625,0.9990625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.92125,0.0,189.92125,189.92125,189.92125,160.71624114795748,0.0,160.71624114795748,160.71624114795748,160.71624114795748,160.6713896609057,0.0,160.6713896609057,160.6713896609057,160.6713896609057,0.002232887158168082,0.0,0.002232887158168082,0.002232887158168082,0.002232887158168082,2.9121875,0.0,2.9121875,2.9121875,2.9121875,,,,,,13.443705062527442,0.07553275753289827,13.396448375060572,13.530818062499748,13.403848750022007
